image_path,class_name,plant_type,disease_name,label
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f210cd1d-153a-4c85-a7f6-0a0348381314___Rutg._HL 2487_180deg.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f210cd1d-153a-4c85-a7f6-0a0348381314___Rutg._HL 2487_270deg.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f210cd1d-153a-4c85-a7f6-0a0348381314___Rutg._HL 2487_90deg.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f210cd1d-153a-4c85-a7f6-0a0348381314___Rutg._HL 2487_new30degFlipLR.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f210cd1d-153a-4c85-a7f6-0a0348381314___Rutg._HL 2487_newPixel25.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f28221b4-5659-4391-ae23-25cb20d3176d___Rutg._HL 3641.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f28221b4-5659-4391-ae23-25cb20d3176d___Rutg._HL 3641_180deg.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f28221b4-5659-4391-ae23-25cb20d3176d___Rutg._HL 3641_270deg.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f28221b4-5659-4391-ae23-25cb20d3176d___Rutg._HL 3641_90deg.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f28221b4-5659-4391-ae23-25cb20d3176d___Rutg._HL 3641_new30degFlipLR.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f28221b4-5659-4391-ae23-25cb20d3176d___Rutg._HL 3641_newPixel25.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f3b84b18-e550-459e-b6e3-e3f6d9dd8984___Rutg._HL 3600_90deg.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f3b84b18-e550-459e-b6e3-e3f6d9dd8984___Rutg._HL 3600_new30degFlipLR.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f3b84b18-e550-459e-b6e3-e3f6d9dd8984___Rutg._HL 3600_newPixel25.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f4d9496d-2295-41bc-a3e5-4a8ceb1ff5e6___Rutg._HL 3558.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f4d9496d-2295-41bc-a3e5-4a8ceb1ff5e6___Rutg._HL 3558_180deg.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f4d9496d-2295-41bc-a3e5-4a8ceb1ff5e6___Rutg._HL 3558_270deg.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f4d9496d-2295-41bc-a3e5-4a8ceb1ff5e6___Rutg._HL 3558_90deg.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f4d9496d-2295-41bc-a3e5-4a8ceb1ff5e6___Rutg._HL 3558_newPixel25.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f5820967-2eb3-41d7-98e4-3e05d7c4d391___Rutg._HL 3570.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f5820967-2eb3-41d7-98e4-3e05d7c4d391___Rutg._HL 3570_180deg.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f5820967-2eb3-41d7-98e4-3e05d7c4d391___Rutg._HL 3570_270deg.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f5820967-2eb3-41d7-98e4-3e05d7c4d391___Rutg._HL 3570_90deg.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f5820967-2eb3-41d7-98e4-3e05d7c4d391___Rutg._HL 3570_new30degFlipLR.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f5820967-2eb3-41d7-98e4-3e05d7c4d391___Rutg._HL 3570_newPixel25.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f66ae60d-38db-4b67-8b43-a69ece8a32f6___Rutg._HL 3531.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f66ae60d-38db-4b67-8b43-a69ece8a32f6___Rutg._HL 3531_180deg.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f66ae60d-38db-4b67-8b43-a69ece8a32f6___Rutg._HL 3531_90deg.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f66ae60d-38db-4b67-8b43-a69ece8a32f6___Rutg._HL 3531_new30degFlipLR.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f66ae60d-38db-4b67-8b43-a69ece8a32f6___Rutg._HL 3531_newPixel25.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f68df329-bfa7-4aa4-a4fd-1c8310d49d9a___Rutg._HL 3688_180deg.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f68df329-bfa7-4aa4-a4fd-1c8310d49d9a___Rutg._HL 3688_270deg.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f68df329-bfa7-4aa4-a4fd-1c8310d49d9a___Rutg._HL 3688_new30degFlipLR.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f68df329-bfa7-4aa4-a4fd-1c8310d49d9a___Rutg._HL 3688_newPixel25.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f7bc6c3e-4ce1-43c1-95f6-ac8bd4af5b08___Rutg._HL 3610.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f7bc6c3e-4ce1-43c1-95f6-ac8bd4af5b08___Rutg._HL 3610_180deg.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f7bc6c3e-4ce1-43c1-95f6-ac8bd4af5b08___Rutg._HL 3610_90deg.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f7bc6c3e-4ce1-43c1-95f6-ac8bd4af5b08___Rutg._HL 3610_new30degFlipLR.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f7bc6c3e-4ce1-43c1-95f6-ac8bd4af5b08___Rutg._HL 3610_newPixel25.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f85485a5-c7eb-4562-9568-a06dedbf193c___Rutg._HL 3526.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f85485a5-c7eb-4562-9568-a06dedbf193c___Rutg._HL 3526_180deg.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f85485a5-c7eb-4562-9568-a06dedbf193c___Rutg._HL 3526_270deg.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f85485a5-c7eb-4562-9568-a06dedbf193c___Rutg._HL 3526_new30degFlipLR.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f85485a5-c7eb-4562-9568-a06dedbf193c___Rutg._HL 3526_newPixel25.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f8e8605d-f1f6-41d4-bc60-a0e1bbf34e0f___Rutg._HL 3697_270deg.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f8e8605d-f1f6-41d4-bc60-a0e1bbf34e0f___Rutg._HL 3697_new30degFlipLR.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f8e8605d-f1f6-41d4-bc60-a0e1bbf34e0f___Rutg._HL 3697_newPixel25.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f934836b-4a43-4970-968e-e0e3c000d448___Rutg._HL 2488.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f934836b-4a43-4970-968e-e0e3c000d448___Rutg._HL 2488_180deg.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f934836b-4a43-4970-968e-e0e3c000d448___Rutg._HL 2488_270deg.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f934836b-4a43-4970-968e-e0e3c000d448___Rutg._HL 2488_90deg.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f934836b-4a43-4970-968e-e0e3c000d448___Rutg._HL 2488_newPixel25.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f97eaae1-7349-45e6-8002-411a34cb2f8f___Rutg._HL 3586.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f97eaae1-7349-45e6-8002-411a34cb2f8f___Rutg._HL 3586_180deg.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f97eaae1-7349-45e6-8002-411a34cb2f8f___Rutg._HL 3586_270deg.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f97eaae1-7349-45e6-8002-411a34cb2f8f___Rutg._HL 3586_90deg.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f97eaae1-7349-45e6-8002-411a34cb2f8f___Rutg._HL 3586_new30degFlipLR.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f97eaae1-7349-45e6-8002-411a34cb2f8f___Rutg._HL 3586_newPixel25.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f9abf8f6-7783-473c-81d2-a84dba013d3e___Rutg._HL 2500_180deg.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f9abf8f6-7783-473c-81d2-a84dba013d3e___Rutg._HL 2500_270deg.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\f9abf8f6-7783-473c-81d2-a84dba013d3e___Rutg._HL 2500_new30degFlipLR.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\fcd5573f-73c7-4cbc-9856-24c858a49ed9___Rutg._HL 3711.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\fcd5573f-73c7-4cbc-9856-24c858a49ed9___Rutg._HL 3711_270deg.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\fcd5573f-73c7-4cbc-9856-24c858a49ed9___Rutg._HL 3711_newPixel25.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\fcec3f5b-0a84-4635-abc6-a2bc6464de6d___Rutg._HL 3644.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\fcec3f5b-0a84-4635-abc6-a2bc6464de6d___Rutg._HL 3644_180deg.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\fcec3f5b-0a84-4635-abc6-a2bc6464de6d___Rutg._HL 3644_270deg.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\fcec3f5b-0a84-4635-abc6-a2bc6464de6d___Rutg._HL 3644_90deg.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\fcec3f5b-0a84-4635-abc6-a2bc6464de6d___Rutg._HL 3644_new30degFlipLR.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\fd40d2b0-c139-4661-973f-7c5ee06a55a2___Rutg._HL 3597_180deg.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\fd40d2b0-c139-4661-973f-7c5ee06a55a2___Rutg._HL 3597_270deg.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\fd40d2b0-c139-4661-973f-7c5ee06a55a2___Rutg._HL 3597_90deg.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\fd40d2b0-c139-4661-973f-7c5ee06a55a2___Rutg._HL 3597_new30degFlipLR.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\fd40d2b0-c139-4661-973f-7c5ee06a55a2___Rutg._HL 3597_newPixel25.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\fe3bc54d-4164-4fea-a0bd-d96299ab3422___Rutg._HL 3578_180deg.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\fe3bc54d-4164-4fea-a0bd-d96299ab3422___Rutg._HL 3578_270deg.JPG,Peach___healthy,Peach,healthy,healthy
c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Peach___healthy\fe3bc54d-4164-4fea-a0bd-d96299ab3422___Rutg._HL 3578_90deg.JPG,Peach___healthy,Peach,healthy,healthy
"c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Pepper,_bell___Bacterial_spot\0022d6b7-d47c-4ee2-ae9a-392a53f48647___JR_B.Spot 8964.JPG","Pepper,_bell___Bacterial_spot",Pepper bell,Bacterial spot,diseased
"c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Pepper,_bell___Bacterial_spot\00f2e69a-1e56-412d-8a79-fdce794a17e4___JR_B.Spot 3132.JPG","Pepper,_bell___Bacterial_spot",Pepper bell,Bacterial spot,diseased
"c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Pepper,_bell___Bacterial_spot\01613cd0-d3cd-4e96-945c-a312002037bf___JR_B.Spot 3262.JPG","Pepper,_bell___Bacterial_spot",Pepper bell,Bacterial spot,diseased
"c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Pepper,_bell___Bacterial_spot\01613cd0-d3cd-4e96-945c-a312002037bf___JR_B.Spot 3262_180deg.JPG","Pepper,_bell___Bacterial_spot",Pepper bell,Bacterial spot,diseased
"c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Pepper,_bell___Bacterial_spot\01613cd0-d3cd-4e96-945c-a312002037bf___JR_B.Spot 3262_flipTB.JPG","Pepper,_bell___Bacterial_spot",Pepper bell,Bacterial spot,diseased
"c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Pepper,_bell___Bacterial_spot\0169b9ac-07b9-4be1-8b85-da94481f05a4___NREC_B.Spot 9169.JPG","Pepper,_bell___Bacterial_spot",Pepper bell,Bacterial spot,diseased
"c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Pepper,_bell___Bacterial_spot\0169b9ac-07b9-4be1-8b85-da94481f05a4___NREC_B.Spot 9169_180deg.JPG","Pepper,_bell___Bacterial_spot",Pepper bell,Bacterial spot,diseased
"c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Pepper,_bell___Bacterial_spot\0169b9ac-07b9-4be1-8b85-da94481f05a4___NREC_B.Spot 9169_flipTB.JPG","Pepper,_bell___Bacterial_spot",Pepper bell,Bacterial spot,diseased
"c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Pepper,_bell___Bacterial_spot\018e494e-d2eb-468b-9d02-40219d9f4921___JR_B.Spot 9045.JPG","Pepper,_bell___Bacterial_spot",Pepper bell,Bacterial spot,diseased
"c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Pepper,_bell___Bacterial_spot\01940b6d-7dea-4889-a7b8-a35f4e9bba34___NREC_B.Spot 9120.JPG","Pepper,_bell___Bacterial_spot",Pepper bell,Bacterial spot,diseased
"c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Pepper,_bell___Bacterial_spot\01940b6d-7dea-4889-a7b8-a35f4e9bba34___NREC_B.Spot 9120_180deg.JPG","Pepper,_bell___Bacterial_spot",Pepper bell,Bacterial spot,diseased
"c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Pepper,_bell___Bacterial_spot\01940b6d-7dea-4889-a7b8-a35f4e9bba34___NREC_B.Spot 9120_flipTB.JPG","Pepper,_bell___Bacterial_spot",Pepper bell,Bacterial spot,diseased
"c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Pepper,_bell___Bacterial_spot\01dfb88b-cd5a-420c-b163-51f5fe07b74d___JR_B.Spot 9091.JPG","Pepper,_bell___Bacterial_spot",Pepper bell,Bacterial spot,diseased
"c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Pepper,_bell___Bacterial_spot\024623ab-be81-4d99-a653-c3be1495ce8e___JR_B.Spot 8889.JPG","Pepper,_bell___Bacterial_spot",Pepper bell,Bacterial spot,diseased
"c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Pepper,_bell___Bacterial_spot\024623ab-be81-4d99-a653-c3be1495ce8e___JR_B.Spot 8889_180deg.JPG","Pepper,_bell___Bacterial_spot",Pepper bell,Bacterial spot,diseased
"c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Pepper,_bell___Bacterial_spot\02baf62e-11e2-4dde-97fb-e369b57d55d3___JR_B.Spot 8971.JPG","Pepper,_bell___Bacterial_spot",Pepper bell,Bacterial spot,diseased
"c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Pepper,_bell___Bacterial_spot\032aa7c4-0a95-4f09-b0bb-1242f4f32d82___NREC_B.Spot 1889.JPG","Pepper,_bell___Bacterial_spot",Pepper bell,Bacterial spot,diseased
"c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Pepper,_bell___Bacterial_spot\03bb7042-3fd5-42e1-aa2c-d51d6843704c___JR_B.Spot 8925.JPG","Pepper,_bell___Bacterial_spot",Pepper bell,Bacterial spot,diseased
"c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Pepper,_bell___Bacterial_spot\0448a226-3d3a-494d-a026-a92b048689c7___JR_B.Spot 8897.JPG","Pepper,_bell___Bacterial_spot",Pepper bell,Bacterial spot,diseased
"c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Pepper,_bell___Bacterial_spot\0448a226-3d3a-494d-a026-a92b048689c7___JR_B.Spot 8897_180deg.JPG","Pepper,_bell___Bacterial_spot",Pepper bell,Bacterial spot,diseased
"c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Pepper,_bell___Bacterial_spot\0448a226-3d3a-494d-a026-a92b048689c7___JR_B.Spot 8897_flipTB.JPG","Pepper,_bell___Bacterial_spot",Pepper bell,Bacterial spot,diseased
"c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Pepper,_bell___Bacterial_spot\0495b4d4-66a4-438c-862d-c483f08e4a95___JR_B.Spot 3288.JPG","Pepper,_bell___Bacterial_spot",Pepper bell,Bacterial spot,diseased
"c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Pepper,_bell___Bacterial_spot\0495b4d4-66a4-438c-862d-c483f08e4a95___JR_B.Spot 3288_180deg.JPG","Pepper,_bell___Bacterial_spot",Pepper bell,Bacterial spot,diseased
"c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Pepper,_bell___Bacterial_spot\0495b4d4-66a4-438c-862d-c483f08e4a95___JR_B.Spot 3288_flipTB.JPG","Pepper,_bell___Bacterial_spot",Pepper bell,Bacterial spot,diseased
"c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Pepper,_bell___Bacterial_spot\05287bcb-610b-440f-9337-c4ce98bc3bbe___JR_B.Spot 3327.JPG","Pepper,_bell___Bacterial_spot",Pepper bell,Bacterial spot,diseased
"c:\not_default\Projects\plant-leaf-disease-classification\data\raw\Pepper,_bell___Bacterial_spot\05287bcb-610b-440f-9337-c4ce98bc3bbe___JR_B.Spot 3327_180deg.JPG","Pepper,_bell___Bacterial_spot",Pepper bell,Bacterial spot,diseased
